sampleID	sample_category	section	cruise_id	station_num_BODC	bottle_num_BODC	date	time	lat	lon	depth	ocean_category	replicate	depth_category
S0412	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156871	2011-06-21	13:10:00	-32.49567	-151.00067	30	south pacific	A	epipelagic
S0413	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156865	2011-06-21	13:10:00	-32.49567	-151.00067	50	south pacific	A	epipelagic
S0414	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877424	1156859	2011-06-21	13:10:00	-32.49567	-151.00067	76	south pacific	A	epipelagic
S0415	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222577	2011-05-26	22:16:59	-31.5988	178	15.2	south pacific	A	epipelagic
S0416	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222574	2011-05-26	22:16:59	-31.5988	178	30	south pacific	A	epipelagic
S0417	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222571	2011-05-26	22:16:59	-31.5988	178	51.2	south pacific	A	epipelagic
S0418	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222601	2011-05-26	22:16:59	-31.5988	178	74.1	south pacific	A	epipelagic
S0419	geotraces	GP13	SS2011-1 - GP13 Leg1	1899628	1222598	2011-05-26	22:16:59	-31.5988	178	99.8	south pacific	A	epipelagic
S0420	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223060	2011-05-28	11:09:40	-32.4995	-179.125	15.6	south pacific	A	epipelagic
S0421	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223054	2011-05-28	11:09:40	-32.4995	-179.125	29.5	south pacific	A	epipelagic
S0422	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223048	2011-05-28	11:09:40	-32.4995	-179.125	51.1	south pacific	A	epipelagic
S0423	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223090	2011-05-28	11:09:40	-32.4995	-179.125	74.7	south pacific	A	epipelagic
S0424	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223087	2011-05-28	11:09:40	-32.4995	-179.125	99.9	south pacific	A	epipelagic
S0425	geotraces	GP13	SS2011-1 - GP13 Leg1	1899656	1223069	2011-05-28	11:09:40	-32.4995	-179.125	1001.5	south pacific	A	mesopelagic
S0426	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153688	2011-06-10	22:48:00	-32.49667	-170.99533	16	south pacific	A	epipelagic
S0427	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153676	2011-06-10	22:48:00	-32.49667	-170.99533	32	south pacific	A	epipelagic
S0428	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153670	2011-06-10	22:48:00	-32.49667	-170.99533	52	south pacific	A	epipelagic
S0429	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153664	2011-06-10	22:48:00	-32.49667	-170.99533	75	south pacific	A	epipelagic
S0430	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876962	1153658	2011-06-10	22:48:00	-32.49667	-170.99533	103	south pacific	A	epipelagic
S0431	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153841	2011-06-11	8:25:00	-32.49367	-169.99517	16	south pacific	A	epipelagic
S0432	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153820	2011-06-11	8:25:00	-32.49367	-169.99517	32	south pacific	A	epipelagic
S0433	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153814	2011-06-11	8:25:00	-32.49367	-169.99517	51	south pacific	A	epipelagic
S0434	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153808	2011-06-11	8:25:00	-32.49367	-169.99517	75	south pacific	A	epipelagic
S0435	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153802	2011-06-11	8:25:00	-32.49367	-169.99517	103	south pacific	A	epipelagic
S0436	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153793	2011-06-11	8:25:00	-32.49367	-169.99517	203	south pacific	A	epipelagic
S0437	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153967	2011-06-11	14:02:00	-32.4875	-169.991	1012	south pacific	A	mesopelagic
S0438	geotraces	GP13	TAN1109-2 - GP13 Leg2	1876997	1153916	2011-06-11	14:02:00	-32.4875	-169.991	4580	south pacific	A	abyssopelagic
S0439	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154021	2011-06-12	7:26:00	-32.499	-169.00233	17	south pacific	A	epipelagic
S0440	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154009	2011-06-12	7:26:00	-32.499	-169.00233	32	south pacific	A	epipelagic
S0441	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1154003	2011-06-12	7:26:00	-32.499	-169.00233	52	south pacific	A	epipelagic
S0442	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1153997	2011-06-12	7:26:00	-32.499	-169.00233	76	south pacific	A	epipelagic
S0443	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877018	1153991	2011-06-12	7:26:00	-32.499	-169.00233	101	south pacific	A	epipelagic
S0444	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154183	2011-06-12	16:59:00	-32.495	-168.002	15	south pacific	A	epipelagic
S0445	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154156	2011-06-12	16:59:00	-32.495	-168.002	30	south pacific	A	epipelagic
S0446	geotraces	GP13	TAN1109-2 - GP13 Leg2	1877039	1154147	2011-06-12	16:59:00	-32.495	-168.002	50	south pacific	A	epipelagic
S0447	geotraces	GA10	D357	761122	237617	2010-10-19	6:14:00	-34.62898	17.06995	6.1	south atlantic	A	epipelagic
S0448	geotraces	GA10	D357	761122	237616	2010-10-19	6:14:00	-34.62898	17.06995	21.1	south atlantic	A	epipelagic
S0449	geotraces	GA10	D357	761122	237615	2010-10-19	6:14:00	-34.62898	17.06995	31.2	south atlantic	A	epipelagic
S0450	geotraces	GA10	D357	761122	237614	2010-10-19	6:14:00	-34.62898	17.06995	40.8	south atlantic	A	epipelagic
S0451	geotraces	GA10	D357	761122	237613	2010-10-19	6:14:00	-34.62898	17.06995	51.4	south atlantic	A	epipelagic
S0452	geotraces	GA10	D357	761122	237607	2010-10-19	6:14:00	-34.62898	17.06995	60.9	south atlantic	A	epipelagic
S0453	geotraces	GA10	D357	761128	237665	2010-10-20	10:08:00	-35.36689	14.90645	6.4	south atlantic	A	epipelagic
S0454	geotraces	GA10	D357	761128	237663	2010-10-20	10:08:00	-35.36689	14.90645	21.3	south atlantic	A	epipelagic
S0455	geotraces	GA10	D357	761128	237662	2010-10-20	10:08:00	-35.36689	14.90645	51.1	south atlantic	A	epipelagic
S0456	geotraces	GA10	D357	761128	237656	2010-10-20	10:08:00	-35.36689	14.90645	61.4	south atlantic	A	epipelagic
S0457	geotraces	GA10	D357	761128	237655	2010-10-20	10:08:00	-35.36689	14.90645	81.5	south atlantic	A	epipelagic
S0458	geotraces	GA10	D357	761128	237654	2010-10-20	10:08:00	-35.36689	14.90645	101.9	south atlantic	A	epipelagic
S0459	geotraces	GA10	D357	761140	237705	2010-10-23	3:39:00	-36.4495	13.21958	10	south atlantic	A	epipelagic
S0460	geotraces	GA10	D357	761140	237702	2010-10-23	3:39:00	-36.4495	13.21958	21.1	south atlantic	A	epipelagic
S0461	geotraces	GA10	D357	761140	237700	2010-10-23	3:39:00	-36.4495	13.21958	50.2	south atlantic	A	epipelagic
S0462	geotraces	GA10	D357	761140	237698	2010-10-23	3:39:00	-36.4495	13.21958	59.8	south atlantic	A	epipelagic
S0463	geotraces	GA10	D357	761140	237697	2010-10-23	3:39:00	-36.4495	13.21958	81.5	south atlantic	A	epipelagic
S0464	geotraces	GA10	D357	761140	237693	2010-10-23	3:39:00	-36.4495	13.21958	101	south atlantic	A	epipelagic
S0465	geotraces	GA10	D357	761148	237500	2010-10-26	6:22:00	-38.42539	10.08884	6.5	south atlantic	A	epipelagic
S0466	geotraces	GA10	D357	761148	237498	2010-10-26	6:22:00	-38.42539	10.08884	21.4	south atlantic	A	epipelagic
S0467	geotraces	GA10	D357	761148	237497	2010-10-26	6:22:00	-38.42539	10.08884	42.2	south atlantic	A	epipelagic
S0468	geotraces	GA10	D357	761148	237496	2010-10-26	6:22:00	-38.42539	10.08884	52.1	south atlantic	A	epipelagic
S0469	geotraces	GA10	D357	761148	237494	2010-10-26	6:22:00	-38.42539	10.08884	62	south atlantic	A	epipelagic
S0470	geotraces	GA10	D357	761148	237491	2010-10-26	6:22:00	-38.42539	10.08884	101.9	south atlantic	A	epipelagic
S0471	geotraces	GA10	D357	761154	237547	2010-10-27	19:24:00	-40.06269	5.52721	6.3	south atlantic	A	epipelagic
S0472	geotraces	GA10	D357	761154	237545	2010-10-27	19:24:00	-40.06269	5.52721	21.6	south atlantic	A	epipelagic
S0473	geotraces	GA10	D357	761154	237538	2010-10-27	19:24:00	-40.06269	5.52721	51.2	south atlantic	A	epipelagic
S0474	geotraces	GA10	D357	761154	237537	2010-10-27	19:24:00	-40.06269	5.52721	66.3	south atlantic	A	epipelagic
S0475	geotraces	GA10	D357	761154	237535	2010-10-27	19:24:00	-40.06269	5.52721	81.4	south atlantic	A	epipelagic
S0476	geotraces	GA10	D357	761154	237533	2010-10-27	19:24:00	-40.06269	5.52721	101.9	south atlantic	A	epipelagic
S0477	geotraces	GA10	D357	761162	237745	2010-10-29	18:23:00	-40.01935	0.88755	6	south atlantic	A	epipelagic
S0478	geotraces	GA10	D357	761162	237743	2010-10-29	18:23:00	-40.01935	0.88755	21.4	south atlantic	A	epipelagic
S0479	geotraces	GA10	D357	761162	237741	2010-10-29	18:23:00	-40.01935	0.88755	50.9	south atlantic	A	epipelagic
S0480	geotraces	GA10	D357	761162	237739	2010-10-29	18:23:00	-40.01935	0.88755	61.4	south atlantic	A	epipelagic
S0481	geotraces	GA10	D357	761162	237737	2010-10-29	18:23:00	-40.01935	0.88755	76.2	south atlantic	A	epipelagic
S0482	geotraces	GA10	D357	761162	237733	2010-10-29	18:23:00	-40.01935	0.88755	101.9	south atlantic	A	epipelagic
S0483	geotraces	GA10	D357	761176	237841	2010-11-10	12:29:00	-34.89531	16.07692	6	south atlantic	A	epipelagic
S0484	geotraces	GA10	D357	761176	237839	2010-11-10	12:29:00	-34.89531	16.07692	21.2	south atlantic	A	epipelagic
S0485	geotraces	GA10	D357	761176	237837	2010-11-10	12:29:00	-34.89531	16.07692	41.3	south atlantic	A	epipelagic
S0486	geotraces	GA10	D357	761176	237830	2010-11-10	12:29:00	-34.89531	16.07692	60.9	south atlantic	A	epipelagic
S0487	geotraces	GA10	D357	761176	237829	2010-11-10	12:29:00	-34.89531	16.07692	71.6	south atlantic	A	epipelagic
S0488	geotraces	GA10	D357	761176	237826	2010-11-10	12:29:00	-34.89531	16.07692	101.1	south atlantic	A	epipelagic
S0489	geotraces	GA10	D357	761184	237889	2010-11-12	7:08:00	-36.48458	13.276	6.3	south atlantic	A	epipelagic
S0490	geotraces	GA10	D357	761184	237887	2010-11-12	7:08:00	-36.48458	13.276	21.1	south atlantic	A	epipelagic
S0491	geotraces	GA10	D357	761184	237886	2010-11-12	7:08:00	-36.48458	13.276	40.7	south atlantic	A	epipelagic
S0492	geotraces	GA10	D357	761184	237882	2010-11-12	7:08:00	-36.48458	13.276	61.5	south atlantic	A	epipelagic
S0493	geotraces	GA10	D357	761184	237881	2010-11-12	7:08:00	-36.48458	13.276	80.9	south atlantic	A	epipelagic
S0494	geotraces	GA10	D357	761184	237880	2010-11-12	7:08:00	-36.48458	13.276	100.9	south atlantic	A	epipelagic
S0495	geotraces	GA10	D357	761192	237937	2010-11-15	2:37:00	-39.25553	7.72506	6.1	south atlantic	A	epipelagic
S0496	geotraces	GA10	D357	761192	237936	2010-11-15	2:37:00	-39.25553	7.72506	21.4	south atlantic	A	epipelagic
S0497	geotraces	GA10	D357	761192	237934	2010-11-15	2:37:00	-39.25553	7.72506	51.2	south atlantic	A	epipelagic
S0498	geotraces	GA10	D357	761192	237933	2010-11-15	2:37:00	-39.25553	7.72506	71.3	south atlantic	A	epipelagic
S0499	geotraces	GA10	D357	761192	237932	2010-11-15	2:37:00	-39.25553	7.72506	91.5	south atlantic	A	epipelagic
S0500	geotraces	GA10	D357	761192	237930	2010-11-15	2:37:00	-39.25553	7.72506	121.1	south atlantic	A	epipelagic
S0501	timeseries	HOT	156		14	2004-02-24		22.75	-158	5	north pacific	A	epipelagic
S0502	timeseries	HOT	156		8	2004-02-24		22.75	-158	100	north pacific	A	epipelagic
S0503	timeseries	HOT	156		4	2004-02-24		22.75	-158	175	north pacific	A	epipelagic
S0504	timeseries	HOT	158		13	2004-04-20		22.75	-158	25	north pacific	A	epipelagic
S0505	timeseries	HOT	158		6	2004-04-20		22.75	-158	125	north pacific	A	epipelagic
S0506	timeseries	HOT	158		4	2004-04-20		22.75	-158	175	north pacific	A	epipelagic
S0507	timeseries	HOT	159		14	2004-05-18		22.75	-158	5	north pacific	A	epipelagic
S0508	timeseries	HOT	159		7	2004-05-18		22.75	-158	115	north pacific	A	epipelagic
S0509	timeseries	HOT	159		4	2004-05-18		22.75	-158	175	north pacific	A	epipelagic
S0510	timeseries	HOT	160		14	2004-06-15		22.75	-158	5	north pacific	A	epipelagic
S0511	timeseries	HOT	160		6	2004-06-15		22.75	-158	125	north pacific	A	epipelagic
S0512	timeseries	HOT	160		4	2004-06-15		22.75	-158	175	north pacific	A	epipelagic
S0513	timeseries	HOT	162		14	2004-08-15		22.75	-158	5	north pacific	A	epipelagic
S0514	timeseries	HOT	162		8	2004-08-15		22.75	-158	100	north pacific	A	epipelagic
S0515	timeseries	HOT	162		4	2004-08-15		22.75	-158	175	north pacific	A	epipelagic
S0516	timeseries	HOT	163		14	2004-09-28		22.75	-158	5	north pacific	A	epipelagic
S0517	timeseries	HOT	163		7	2004-09-28		22.75	-158	115	north pacific	A	epipelagic
S0518	timeseries	HOT	163		4	2004-09-28		22.75	-158	175	north pacific	A	epipelagic
S0519	timeseries	HOT	164		17	2004-10-10		22.75	-158	5	north pacific	A	epipelagic
S0520	timeseries	HOT	164		8	2004-10-10		22.75	-158	115	north pacific	A	epipelagic
S0521	timeseries	HOT	164		4	2004-10-10		22.75	-158	175	north pacific	A	epipelagic
S0522	timeseries	HOT	165		19	2004-11-10		22.75	-158	5	north pacific	A	epipelagic
S0523	timeseries	HOT	165		9	2004-11-10		22.75	-158	100	north pacific	A	epipelagic
S0524	timeseries	HOT	165		4	2004-11-10		22.75	-158	175	north pacific	A	epipelagic
S0525	timeseries	HOT	166		14	2004-12-14		22.75	-158	5	north pacific	A	epipelagic
S0526	timeseries	HOT	166		8	2004-12-14		22.75	-158	100	north pacific	A	epipelagic
S0527	timeseries	HOT	166		4	2004-12-14		22.75	-158	175	north pacific	A	epipelagic
S0528	timeseries	HOT	144		14	2003-01-17		22.75	-158	5	north pacific	A	epipelagic
S0529	timeseries	HOT	144		6	2003-01-17		22.75	-158	125	north pacific	A	epipelagic
S0530	timeseries	HOT	144		4	2003-01-17		22.75	-158	175	north pacific	A	epipelagic
S0531	timeseries	HOT	145		18	2003-02-25		22.75	-158	5	north pacific	A	epipelagic
S0532	timeseries	HOT	145		8	2003-02-25		22.75	-158	115	north pacific	A	epipelagic
S0533	timeseries	HOT	145		5	2003-02-25		22.75	-158	175	north pacific	A	epipelagic
S0534	timeseries	HOT	146		14	2003-03-28		22.75	-158	5	north pacific	A	epipelagic
S0535	timeseries	HOT	146		7	2003-03-28		22.75	-158	125	north pacific	A	epipelagic
S0536	timeseries	HOT	146		4	2003-03-28		22.75	-158	175	north pacific	A	epipelagic
S0537	timeseries	HOT	147		14	2003-04-23		22.75	-158	5	north pacific	A	epipelagic
S0538	timeseries	HOT	147		6	2003-04-23		22.75	-158	125	north pacific	A	epipelagic
S0539	timeseries	HOT	147		4	2003-04-23		22.75	-158	175	north pacific	A	epipelagic
S0540	timeseries	HOT	148		16	2003-05-20		22.75	-158	5	north pacific	A	epipelagic
S0541	timeseries	HOT	148		7	2003-05-20		22.75	-158	115	north pacific	A	epipelagic
S0542	timeseries	HOT	148		4	2003-05-20		22.75	-158	175	north pacific	A	epipelagic
S0543	timeseries	HOT	149		14	2003-06-19		22.75	-158	5	north pacific	A	epipelagic
S0544	timeseries	HOT	149		8	2003-06-19		22.75	-158	100	north pacific	A	epipelagic
S0545	timeseries	HOT	149		4	2003-06-19		22.75	-158	175	north pacific	A	epipelagic
S0546	timeseries	HOT	150		14	2003-07-19		22.75	-158	5	north pacific	A	epipelagic
S0547	timeseries	HOT	150		6	2003-07-19		22.75	-158	125	north pacific	A	epipelagic
S0548	timeseries	HOT	150		4	2003-07-19		22.75	-158	175	north pacific	A	epipelagic
S0549	timeseries	HOT	151		16	2003-08-20		22.75	-158	5	north pacific	A	epipelagic
S0550	timeseries	HOT	151		7	2003-08-20		22.75	-158	115	north pacific	A	epipelagic
S0551	timeseries	HOT	151		4	2003-08-20		22.75	-158	175	north pacific	A	epipelagic
S0552	timeseries	HOT	153		14	2003-11-09		22.75	-158	5	north pacific	A	epipelagic
S0553	timeseries	HOT	153		8	2003-11-09		22.75	-158	100	north pacific	A	epipelagic
S0554	timeseries	HOT	153		4	2003-11-09		22.75	-158	175	north pacific	A	epipelagic
S0555	timeseries	HOT	154		18	2003-12-20		22.75	-158	5	north pacific	A	epipelagic
S0556	timeseries	HOT	154		10	2003-12-20		22.75	-158	85	north pacific	A	epipelagic
S0557	timeseries	HOT	154		4	2003-12-20		22.75	-158	175	north pacific	A	epipelagic
S0558	timeseries	HOT	152		20	2003-10-14		22.75	-158	10	north pacific	A	epipelagic
S0559	timeseries	HOT	152		8	2003-10-14		22.75	-158	100	north pacific	A	epipelagic
S0560	timeseries	HOT	152		4	2003-10-14		22.75	-158	175	north pacific	A	epipelagic
S0561	timeseries	HOT	155		14	2004-01-21		22.75	-158	5	north pacific	A	epipelagic
S0562	timeseries	HOT	155		8	2004-01-21		22.75	-158	100	north pacific	A	epipelagic
S0563	timeseries	HOT	155		4	2004-01-21		22.75	-158	175	north pacific	A	epipelagic
S0564	timeseries	HOT	157		23	2004-03-19		22.75	-158	10	north pacific	A	epipelagic
S0565	timeseries	HOT	157		16	2004-03-19		22.75	-158	115	north pacific	A	epipelagic
S0566	timeseries	HOT	157		13	2004-03-19		22.75	-158	175	north pacific	A	epipelagic
S0567	timeseries	BATS	175		1	2003-04-22		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0568	timeseries	BATS	175		6	2003-04-22		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0569	timeseries	BATS	175		11	2003-04-22		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0570	timeseries	BATS	181		1	2003-10-07		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0571	timeseries	BATS	181		6	2003-10-07		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0572	timeseries	BATS	181		11	2003-10-07		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0573	timeseries	BATS	184		1	2004-01-27		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0574	timeseries	BATS	184		8	2004-01-27		31.666667	-64.166667	40	north atlantic	A	epipelagic
S0575	timeseries	BATS	184		18	2004-01-27		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0576	timeseries	BATS	186		1	2004-03-23		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0577	timeseries	BATS	186		11	2004-03-23		31.666667	-64.166667	60	north atlantic	A	epipelagic
S0578	timeseries	BATS	186		19	2004-03-23		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0579	timeseries	BATS	195		1	2004-12-08		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0580	timeseries	BATS	195		7	2004-12-08		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0581	timeseries	BATS	195		11	2004-12-08		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0582	timeseries	BATS	173		7	2003-02-21		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0583	timeseries	BATS	173		10	2003-02-21		31.666667	-64.166667	40	north atlantic	A	epipelagic
S0584	timeseries	BATS	173		17	2003-02-21		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0585	timeseries	BATS	174		11	2003-03-22		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0586	timeseries	BATS	174		16	2003-03-22		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0587	timeseries	BATS	174		21	2003-03-22		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0588	timeseries	BATS	178		7	2003-07-15		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0589	timeseries	BATS	178		14	2003-07-15		31.666667	-64.166667	120	north atlantic	A	epipelagic
S0590	timeseries	BATS	178		17	2003-07-15		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0591	timeseries	BATS	179		1	2003-08-12		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0592	timeseries	BATS	179		10	2003-08-12		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0593	timeseries	BATS	179		13	2003-08-12		31.666667	-64.166667	160	north atlantic	A	epipelagic
S0594	timeseries	BATS	187		1	2004-04-21		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0595	timeseries	BATS	187		4	2004-04-21		31.666667	-64.166667	40	north atlantic	A	epipelagic
S0596	timeseries	BATS	187		11	2004-04-21		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0597	timeseries	BATS	192		1	2004-09-14		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0598	timeseries	BATS	192		7	2004-09-14		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0599	timeseries	BATS	192		11	2004-09-14		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0600	timeseries	BATS	193		1	2004-10-13		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0601	timeseries	BATS	193		7	2004-10-13		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0602	timeseries	BATS	193		11	2004-10-13		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0603	timeseries	BATS	194		1	2004-11-12		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0604	timeseries	BATS	194		6	2004-11-12		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0605	timeseries	BATS	194		11	2004-11-12		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0606	timeseries	BATS	176		1	2003-05-20		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0607	timeseries	BATS	176		13	2003-05-20		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0608	timeseries	BATS	176		17	2003-05-20		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0609	timeseries	BATS	182		1	2003-11-04		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0610	timeseries	BATS	182		6	2003-11-04		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0611	timeseries	BATS	182		11	2003-11-04		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0612	timeseries	BATS	183		1	2003-12-02		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0613	timeseries	BATS	183		10	2003-12-02		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0614	timeseries	BATS	183		14	2003-12-02		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0615	timeseries	BATS	188		4	2004-05-18		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0616	timeseries	BATS	188		9	2004-05-18		31.666667	-64.166667	80	north atlantic	A	epipelagic
S0617	timeseries	BATS	188		14	2004-05-18		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0618	timeseries	BATS	189		1	2004-06-15		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0619	timeseries	BATS	189		9	2004-06-15		31.666667	-64.166667	100	north atlantic	A	epipelagic
S0620	timeseries	BATS	189		13	2004-06-15		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0621	timeseries	BATS	191		4	2004-08-17		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0622	timeseries	BATS	191		11	2004-08-17		31.666667	-64.166667	120	north atlantic	A	epipelagic
S0623	timeseries	BATS	191		14	2004-08-17		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0624	timeseries	BATS	185		1	2004-02-24		31.666667	-64.166667	1	north atlantic	A	epipelagic
S0625	timeseries	BATS	185		4	2004-02-24		31.666667	-64.166667	40	north atlantic	A	epipelagic
S0626	timeseries	BATS	185		11	2004-02-24		31.666667	-64.166667	180	north atlantic	A	epipelagic
S0627	timeseries	HOT	214			2009-08-19		22.75	-158	5	north pacific	A	epipelagic
S0628	timeseries	HOT	216			2009-11-04		22.75	-158	100	north pacific	A	epipelagic
S0629	timeseries	BATS	248			2009-07-14		31.666667	-64.166667	10	north atlantic	A	epipelagic
S0630	timeseries	BATS	252			2009-11-07		31.666667	-64.166667	100	north atlantic	A	epipelagic
tara_S0001	tara			TARA_004	TARA_X000000368	2009-09-15		36.5533	-6.5669	40	north atlantic	A	epipelagic
tara_S0002	tara			TARA_004	TARA_X000000368	2009-09-15		36.5533	-6.5669	40	north atlantic	B	epipelagic
tara_S0003	tara			TARA_004	TARA_S200000501	2009-09-15		36.5533	-6.5669	5	north atlantic	A	epipelagic
tara_S0004	tara			TARA_004	TARA_S200000501	2009-09-15		36.5533	-6.5669	5	north atlantic	B	epipelagic
tara_S0005	tara			TARA_018	TARA_E500000081	2009-11-02		35.7528	14.2765	60	mediterranean	A	epipelagic
tara_S0006	tara			TARA_018	TARA_E500000081	2009-11-02		35.7528	14.2765	60	mediterranean	B	epipelagic
tara_S0007	tara			TARA_018	TARA_E500000331	2009-11-02		35.759	14.2574	5	mediterranean	A	epipelagic
tara_S0008	tara			TARA_018	TARA_E500000331	2009-11-02		35.759	14.2574	5	mediterranean	B	epipelagic
tara_S0009	tara			TARA_023	TARA_A100001011	2009-11-18		42.1735	17.7252	55	mediterranean	A	epipelagic
tara_S0010	tara			TARA_023	TARA_A100001011	2009-11-18		42.1735	17.7252	55	mediterranean	B	epipelagic
tara_S0011	tara			TARA_023	TARA_A100001011	2009-11-18		42.2038	17.715	5	mediterranean	A	epipelagic
tara_S0012	tara			TARA_023	TARA_A100001011	2009-11-18		42.2038	17.715	5	mediterranean	B	epipelagic
tara_S0013	tara			TARA_025	TARA_A100001037	2009-11-23		39.3991	19.3997	50	mediterranean	A	epipelagic
tara_S0014	tara			TARA_025	TARA_A100001037	2009-11-23		39.3991	19.3997	50	mediterranean	B	epipelagic
tara_S0015	tara			TARA_025	TARA_B100000029	2009-11-23		39.3888	19.3905	5	mediterranean	A	epipelagic
tara_S0016	tara			TARA_025	TARA_B100000029	2009-11-23		39.3888	19.3905	5	mediterranean	B	epipelagic
tara_S0017	tara			TARA_030	TARA_B100000035	2009-12-15		33.9235	32.8118	70.5	mediterranean	A	epipelagic
tara_S0018	tara			TARA_030	TARA_B100000035	2009-12-15		33.9235	32.8118	70.5	mediterranean	B	epipelagic
tara_S0019	tara			TARA_030	TARA_B100000073	2009-12-15		33.9235	32.8118	70.5	mediterranean	C	epipelagic
tara_S0020	tara			TARA_030	TARA_B100000073	2009-12-15		33.9235	32.8118	70.5	mediterranean	D	epipelagic
tara_S0021	tara			TARA_030	TARA_B100000085	2009-12-15		33.9179	32.898	5	mediterranean	A	epipelagic
tara_S0022	tara			TARA_030	TARA_B100000105	2009-12-15		33.9179	32.898	5	mediterranean	B	epipelagic
tara_S0023	tara			TARA_031	TARA_B100000097	2010-01-09		27.1433	34.8	5	red sea	A	epipelagic
tara_S0024	tara			TARA_031	TARA_B100000097	2010-01-09		27.1433	34.8	5	red sea	B	epipelagic
tara_S0025	tara			TARA_032	TARA_B100000287	2010-01-11		23.4183	37.245	80	red sea	A	epipelagic
